codigo_dane,nombre_entidad,anio,poblacion_urbana,poblacion_rural,poblacion_total,pib,valor_agregado_bruto,deuda_publica,ingresos totales,ingresos corrientes,ingresos tributarios,ingresos no tributarios,gastos totales,gastos corrientes,gastos de funcionamiento,desahorro/ahorro corriente,ingresos de capital,regalías,gastos de capital,déficit o superávit total,icm,pcc,gpi,eis,cti,seg,sos,longitud,latitud
05,ANTIOQUIA,2018,4972962.0,1434187.0,6407149.0,141680080332055.6,128910366015430.92,1519497000000.0,4486726000000.0,2313453000000.0,1185937000000.0,1078473000000.0,4320537000000.0,1095311000000.0,1002493000000.0,1218142000000.0,2173273000000.0,134013000000.0,3225227000000.0,166189000000.0,51.81111936945238,56.59550476074219,48.81879806518555,69.85157012939453,50.27125930786133,29.1318531036377,56.19773101806641,-75504557037.0,6702032125
05,ANTIOQUIA,2019,5075565.0,1442505.0,6518070.0,153559448938578.34,139465216954689.67,1591079000000.0,4717669000000.0,2599517000000.0,1353795000000.0,1234268000000.0,4963513000000.0,1151412000000.0,1054781000000.0,1448105000000.0,2118151000000.0,51620000000.0,3812101000000.0,-245844000000.0,53.88142584104872,59.08416366577148,48.91345596313477,68.83296203613281,50.57106781005859,34.49721145629883,61.38969421386719,-75504557037.0,6702032125
05,ANTIOQUIA,2020,5189381.0,1452691.0,6642072.0,148361905353776.75,135904293233099.19,1679283000000.0,4155791000000.0,1825611000000.0,1220273000000.0,592105000000.0,4580359000000.0,1008755000000.0,944744000000.0,816856000000.0,2330179000000.0,63534000000.0,3571604000000.0,-424569000000.0,55.9287066052301,55.57123947143555,56.49226379394531,66.38216400146484,56.63625335693359,39.51131820678711,60.97900009155273,-75504557037.0,6702032125
05,ANTIOQUIA,2021,5262054.0,1459086.0,6721140.0,177769072247213.84,161839199608316.34,1987204000000.0,4614672000000.0,2497386000000.0,1559056000000.0,926099000000.0,4583642000000.0,948365000000.0,860497000000.0,1549021000000.0,2117286000000.0,21554000000.0,3635277000000.0,31031000000.0,57.47525203413611,57.88516998291016,57.86491775512695,67.8817367553711,57.10532760620117,43.25717926025391,60.85718536376953,-75504557037.0,6702032125
05,ANTIOQUIA,2022,5315750.0,1461499.0,6777249.0,211751304283310.28,190746430392509.8,2137351000000.0,5182334000000.0,2835145000000.0,1748023000000.0,1073334000000.0,5273295000000.0,936789000000.0,791009000000.0,1898356000000.0,2347189000000.0,132643000000.0,4336506000000.0,-90961000000.0,58.11356370077402,59.99265289306641,58.12803268432617,69.17890167236328,61.44174194335938,41.6290168762207,58.31103515625,-75504557037.0,6702032125
05,ANTIOQUIA,2023,5363526.0,1462599.0,6826125.0,231121935249122.75,209517948853669.56,2257351000000.0,5735262000000.0,3228864000000.0,1966806000000.0,1246196000000.0,5867655000000.0,1303048000000.0,1040604000000.0,1925816000000.0,2506398000000.0,66984000000.0,4564607000000.0,-132393000000.0,58.99216490005458,60.25467300415039,58.86933898925781,71.61981964111328,61.51893615722656,42.28567504882812,59.40454483032227,-75504557037.0,6702032125
05,ANTIOQUIA,2024,5403715.0,1477084.0,6880799.0,253232379909463.94,230523974937911.53,2353408000000.0,6496020000000.0,3396046000000.0,2105397000000.0,1262248000000.0,6776068000000.0,1218172000000.0,950569000000.0,2177874000000.0,3099974000000.0,130521000000.0,5557896000000.0,-280049000000.0,59.23516225525809,60.32413482666016,58.89464569091797,71.39295196533203,62.50334167480469,43.76861572265625,58.52728652954102,-75504557037.0,6702032125
08,ATLÁNTICO,2018,2404819.0,130687.0,2535506.0,43368866167068.52,38947399570734.11,337481000000.0,1187585000000.0,674679000000.0,478394000000.0,193980000000.0,1353227000000.0,210510000000.0,191268000000.0,464169000000.0,512906000000.0,90538000000.0,1142717000000.0,-165642000000.0,54.98459858149812,62.78607940673828,57.15804672241211,70.29695129394531,41.61841583251953,41.15533828735352,56.89275741577148,-74965219492.0,10677009534
08,ATLÁNTICO,2019,2475498.0,133410.0,2608908.0,46574753007383.14,41668703561620.805,405958000000.0,1191542000000.0,715927000000.0,491330000000.0,223515000000.0,1452599000000.0,227946000000.0,205087000000.0,487981000000.0,475614000000.0,5684000000.0,1224652000000.0,-261057000000.0,58.49934738453933,63.372314453125,58.25032424926758,72.52041625976562,48.96419143676758,43.61294937133789,64.27588653564453,-74965219492.0,10677009534
08,ATLÁNTICO,2020,2556800.0,136588.0,2693388.0,44832642843820.72,40512713594316.09,,1213002000000.0,641724000000.0,466179000000.0,173892000000.0,1244712000000.0,204708000000.0,184372000000.0,437016000000.0,571279000000.0,103855000000.0,1040004000000.0,-31710000000.0,58.92423203752305,60.77303695678711,61.03402709960938,73.07331848144531,50.43391036987305,45.7213020324707,62.50979614257812,-74965219492.0,10677009534
08,ATLÁNTICO,2021,2602268.0,139028.0,2741296.0,52768256342546.46,47404602268471.05,506912000000.0,1285435000000.0,795113000000.0,555954000000.0,236939000000.0,1632771000000.0,225075000000.0,211901000000.0,570038000000.0,490323000000.0,13906000000.0,1407696000000.0,-347335000000.0,59.70018639815766,63.56130981445312,61.61349105834961,73.5416488647461,51.23349380493164,46.60223770141602,61.64893341064453,-74965219492.0,10677009534
08,ATLÁNTICO,2022,2633270.0,140739.0,2774009.0,63907142766072.57,56904435459605.53,628461000000.0,1614380000000.0,956924000000.0,674383000000.0,281476000000.0,1925279000000.0,337818000000.0,292374000000.0,619106000000.0,657456000000.0,44410000000.0,1587461000000.0,-310900000000.0,59.44354914619127,63.90075302124023,59.84878158569336,74.36682891845703,52.05558395385742,42.85247039794922,63.63687896728516,-74965219492.0,10677009534
08,ATLÁNTICO,2023,2663066.0,142335.0,2805401.0,70861502411372.48,63578694585540.08,138407000000.0,1663637000000.0,936342000000.0,639026000000.0,296363000000.0,1988423000000.0,380555000000.0,266596000000.0,555788000000.0,727294000000.0,59954000000.0,1607868000000.0,-324786000000.0,60.37304601211418,63.98446273803711,59.14129638671875,76.1205062866211,51.89300537109375,45.05098342895508,66.04801940917969,-74965219492.0,10677009534
08,ATLÁNTICO,2024,2692867.0,143928.0,2836795.0,76818386924929.1,69160121354996.11,1103338000000.0,1873439000000.0,963048000000.0,648805000000.0,312952000000.0,1771697000000.0,263241000000.0,262991000000.0,699807000000.0,910391000000.0,80991000000.0,1508456000000.0,101742000000.0,61.93217888374231,64.05657958984375,63.69758987426758,78.15422058105469,52.60445404052734,46.14286422729492,66.93737030029297,-74965219492.0,10677009534
11,"BOGOTÁ, D.C.",2018,7366187.0,24869.0,7391056.0,253941024498588.6,,,,,,,,,,,,,,,67.5497587332062,87.34886169433594,58.72373962402344,77.81149291992188,69.36207580566406,33.95153427124023,78.10084533691406,-74181072702.0,4316107698
11,"BOGOTÁ, D.C.",2019,7507403.0,25799.0,7533202.0,273524354237230.25,,,,,,,,,,,,,,,69.00295255829532,87.36750793457031,60.10909652709961,81.22875213623047,75.09551239013672,31.13109970092773,79.08573913574219,-74181072702.0,4316107698
11,"BOGOTÁ, D.C.",2020,7690578.0,26986.0,7717564.0,260747484382421.8,,,,,,,,,,,,,,,68.6837047114122,82.25691223144531,60.85139465332031,82.31864929199219,79.23819732666016,28.47378730773926,78.9632797241211,-74181072702.0,4316107698
11,"BOGOTÁ, D.C.",2021,7777174.0,27746.0,7804920.0,303287430746684.9,,,,,,,,,,,,,,,69.6141563263151,84.82369232177734,60.49412155151367,83.46810913085938,80.475341796875,28.49680709838867,79.92687225341797,-74181072702.0,4316107698
11,"BOGOTÁ, D.C.",2022,7820740.0,28466.0,7849206.0,362156848369662.06,,,,,,,,,,,,,,,70.9169842359229,87.94395446777344,61.19391250610352,84.90364074707031,82.59961700439453,28.27421951293945,80.58656311035156,-74181072702.0,4316107698
11,"BOGOTÁ, D.C.",2023,7854783.0,29145.0,7883928.0,395437789346507.94,,,,,,,,,,,,,,,70.81699748864482,87.9673080444336,56.34201431274414,85.52937316894531,83.3055648803711,29.79877853393555,81.95895385742188,-74181072702.0,4316107698
11,"BOGOTÁ, D.C.",2024,7888813.0,29847.0,7918660.0,430151041138866.8,,,,,,,,,,,,,,,70.72686953855572,88.02786254882812,59.41995620727539,79.99650573730469,87.7585220336914,29.92602348327637,79.23234558105469,-74181072702.0,4316107698
13,BOLÍVAR,2018,1549072.0,521011.0,2070083.0,35410286208458.84,31485047360708.676,106004000000.0,1557305000000.0,400823000000.0,317352000000.0,82157000000.0,1471895000000.0,204601000000.0,196465000000.0,196222000000.0,1156482000000.0,259606000000.0,1267294000000.0,85410000000.0,48.5230121470149,49.82391738891602,50.61706161499023,58.08774185180664,28.70655632019043,44.36104583740234,59.541748046875,-74235148136.0,8079796863
13,BOLÍVAR,2019,1574683.0,533729.0,2108412.0,38285298968000.63,33990907235096.79,138482000000.0,1375490000000.0,416042000000.0,320428000000.0,95613000000.0,1697856000000.0,223527000000.0,217154000000.0,192515000000.0,959449000000.0,0.0,1474329000000.0,-322366000000.0,48.8061416405346,51.06805801391602,46.53395080566406,60.14582061767578,31.28728294372559,45.40400695800781,58.39773559570312,-74235148136.0,8079796863
13,BOLÍVAR,2020,1603626.0,547835.0,2151461.0,34625951318224.44,30964294748834.965,130469000000.0,1315091000000.0,312476000000.0,260355000000.0,48532000000.0,1158509000000.0,175787000000.0,171829000000.0,136690000000.0,1002615000000.0,10416000000.0,982722000000.0,156583000000.0,49.01661686853031,49.27372360229492,47.24637985229492,60.09365463256836,34.39213562011719,48.52964782714844,54.56415939331055,-74235148136.0,8079796863
13,BOLÍVAR,2021,1620250.0,557102.0,2177352.0,42169880489798.14,37448315728655.08,190867000000.0,1787287000000.0,424677000000.0,333637000000.0,91040000000.0,2074730000000.0,272035000000.0,254443000000.0,152642000000.0,1362610000000.0,339639000000.0,1802695000000.0,-287443000000.0,48.61508991682152,49.29468154907227,46.17239761352539,62.0533561706543,34.84382629394531,45.86573791503906,53.46054077148438,-74235148136.0,8079796863
13,BOLÍVAR,2022,1630981.0,564294.0,2195275.0,51340964716456.14,45233005383339.664,274737000000.0,2110006000000.0,521692000000.0,382618000000.0,139074000000.0,2103997000000.0,330588000000.0,315819000000.0,191104000000.0,1588314000000.0,459002000000.0,1773408000000.0,6009000000.0,49.09778290774462,50.9136848449707,46.90135955810547,65.54093170166016,34.85379028320312,43.21799468994141,53.158935546875,-74235148136.0,8079796863
13,BOLÍVAR,2023,1640242.0,570737.0,2210979.0,56924470099647.63,50616239727888.33,300782000000.0,1869099000000.0,581849000000.0,421059000000.0,160789000000.0,1987940000000.0,365116000000.0,313402000000.0,216733000000.0,1287250000000.0,202366000000.0,1622825000000.0,-118841000000.0,49.8736557854,51.10446929931641,52.28721618652344,66.22406005859375,35.01394653320312,42.7548713684082,51.85737228393555,-74235148136.0,8079796863
13,BOLÍVAR,2024,1649787.0,577394.0,2227181.0,61184850527807.484,54559360414794.63,287438000000.0,2218648000000.0,595631000000.0,436822000000.0,157992000000.0,2258566000000.0,622940000000.0,588574000000.0,-27309000000.0,1623017000000.0,196131000000.0,1635626000000.0,-39918000000.0,50.88821396152278,51.01847457885742,53.95604705810547,63.60333251953125,34.94968795776367,46.05313110351562,55.74860763549805,-74235148136.0,8079796863
15,BOYACÁ,2018,715086.0,503669.0,1218755.0,26884207243444.688,24885323042312.527,107360000000.0,1366572000000.0,321695000000.0,289983000000.0,27500000000.0,1349058000000.0,181462000000.0,175607000000.0,140233000000.0,1044877000000.0,231081000000.0,1167596000000.0,17514000000.0,48.92508606606478,33.35848617553711,45.89892959594727,59.0461540222168,45.60881805419922,50.37822723388672,59.25990295410156,-72627880544.0,5891672889
15,BOYACÁ,2019,730718.0,502712.0,1233430.0,28573546284721.086,26384351418521.355,132175000000.0,1298595000000.0,368156000000.0,331614000000.0,34534000000.0,1472095000000.0,196943000000.0,190189000000.0,171213000000.0,930439000000.0,87341000000.0,1275151000000.0,-173499000000.0,51.04949291984916,34.73335266113281,46.14695739746094,63.58518600463867,49.31578063964844,51.91204452514648,60.60363388061523,-72627880544.0,5891672889
15,BOYACÁ,2020,742796.0,506181.0,1248977.0,26480063655506.27,24507798886345.95,137366000000.0,1184280000000.0,305348000000.0,275864000000.0,22705000000.0,1232620000000.0,178632000000.0,172392000000.0,126716000000.0,878932000000.0,9831000000.0,1053988000000.0,-48340000000.0,52.21100017738018,34.56485366821289,48.05962371826172,64.22555541992188,53.22336196899414,53.00723266601562,60.18537521362305,-72627880544.0,5891672889
15,BOYACÁ,2021,753770.0,506457.0,1260227.0,31175991293045.81,28708479143157.465,128659000000.0,1237034000000.0,392523000000.0,353477000000.0,27468000000.0,1253400000000.0,168124000000.0,162129000000.0,224399000000.0,844511000000.0,19635000000.0,1085276000000.0,-16366000000.0,53.04200944507419,35.0247688293457,49.18656921386719,65.18894958496094,56.25400924682617,52.74925994873047,59.84849548339844,-72627880544.0,5891672889
15,BOYACÁ,2022,762619.0,505748.0,1268367.0,39424190015580.945,36278677436310.16,114028000000.0,1356816000000.0,444596000000.0,403774000000.0,38372000000.0,1433244000000.0,177248000000.0,166611000000.0,267348000000.0,912220000000.0,64993000000.0,1255995000000.0,-76427000000.0,52.90848197003133,36.18730163574219,49.6181755065918,67.89214324951172,56.0875244140625,49.17147445678711,58.4942741394043,-72627880544.0,5891672889
15,BOYACÁ,2023,770593.0,504693.0,1275286.0,42277217207543.43,39049173500554.625,124742000000.0,1463424000000.0,451441000000.0,404855000000.0,43990000000.0,1615451000000.0,197932000000.0,181847000000.0,253510000000.0,1011983000000.0,43156000000.0,1417520000000.0,-152027000000.0,53.30616622977438,35.62145233154297,48.43842315673828,69.21858978271484,58.85408401489258,49.02107238769531,58.68337631225586,-72627880544.0,5891672889
15,BOYACÁ,2024,778910.0,504315.0,1283225.0,45232488290175.055,41849771254724.17,116341000000.0,1941569000000.0,466883000000.0,414085000000.0,49767000000.0,2081156000000.0,272911000000.0,257379000000.0,193973000000.0,1474685000000.0,223425000000.0,1808245000000.0,-139588000000.0,53.92471441697386,35.67575073242188,48.87868881225586,71.09027099609375,60.47260284423828,49.20957183837891,58.22140502929688,-72627880544.0,5891672889
17,CALDAS,2018,740866.0,257383.0,998249.0,15710828928008.2,14421078170039.205,34324000000.0,652271000000.0,237156000000.0,203298000000.0,30255000000.0,646209000000.0,123852000000.0,122562000000.0,113305000000.0,415114000000.0,4297000000.0,522358000000.0,6061000000.0,52.20358601739919,41.52314376831055,54.29970550537109,57.0357551574707,58.97932815551758,42.98419570922852,58.39938735961914,-75274983037.0,5280139978
17,CALDAS,2019,754261.0,257325.0,1011586.0,17012439291130.959,15607792097433.846,88097000000.0,712400000000.0,266129000000.0,229419000000.0,33969000000.0,790103000000.0,129511000000.0,127585000000.0,136618000000.0,446272000000.0,6723000000.0,660592000000.0,-77703000000.0,52.75942264091044,43.44137573242188,52.8438835144043,61.60280227661133,60.15486526489258,46.80330657958984,51.71030426025391,-75274983037.0,5280139978
17,CALDAS,2020,768323.0,257325.0,1025648.0,16674101383261.354,15443006735200.516,101418000000.0,785513000000.0,236134000000.0,201444000000.0,26857000000.0,818464000000.0,116943000000.0,113353000000.0,119191000000.0,549379000000.0,63481000000.0,701520000000.0,-32951000000.0,55.63366000526273,43.28401947021484,53.74470520019531,61.79081344604492,66.03150939941406,52.93815612792969,56.01275634765625,-75274983037.0,5280139978
17,CALDAS,2021,779406.0,255800.0,1035206.0,19594584180210.242,18047228911099.26,149116000000.0,830066000000.0,305202000000.0,261305000000.0,37630000000.0,838550000000.0,137459000000.0,135146000000.0,167743000000.0,524864000000.0,8275000000.0,701091000000.0,-8484000000.0,59.8498255057634,43.97055053710938,57.26001358032227,72.07423400878906,66.63520050048828,59.38762283325195,59.77133178710938,-75274983037.0,5280139978
17,CALDAS,2022,787981.0,253251.0,1041232.0,23873257033373.652,21827656774437.996,171041000000.0,862931000000.0,334419000000.0,291865000000.0,39614000000.0,1012749000000.0,156540000000.0,147620000000.0,177879000000.0,528512000000.0,22160000000.0,856209000000.0,-149818000000.0,60.16566970864817,44.41596221923828,58.03031921386719,73.26089477539062,67.11244201660156,61.53141403198242,56.64298629760742,-75274983037.0,5280139978
17,CALDAS,2023,794497.0,250073.0,1044570.0,26212674535076.098,24120662489882.246,203265000000.0,993913000000.0,361659000000.0,233924000000.0,123832000000.0,1031610000000.0,196773000000.0,175019000000.0,164886000000.0,632253000000.0,8951000000.0,834837000000.0,-37697000000.0,62.33444595456365,44.68167495727539,59.41691589355469,76.05521392822266,68.44059753417969,65.41384887695312,59.99842071533203,-75274983037.0,5280139978
17,CALDAS,2024,802717.0,247409.0,1050126.0,28821000529787.543,26629507716484.355,177659000000.0,1157649000000.0,390865000000.0,255588000000.0,131031000000.0,1202539000000.0,211290000000.0,188136000000.0,179575000000.0,766784000000.0,49156000000.0,991249000000.0,-44890000000.0,61.28313126729431,44.40766906738281,60.71551132202148,66.4752426147461,70.68434143066406,66.7160873413086,58.69992828369141,-75274983037.0,5280139978
18,CAQUETÁ,2018,258773.0,143312.0,402085.0,4071614960935.0215,3864056807856.0957,,413918000000.0,80805000000.0,64522000000.0,11658000000.0,437732000000.0,42342000000.0,42342000000.0,38463000000.0,333113000000.0,64698000000.0,395390000000.0,-23814000000.0,36.19339704666275,31.06938362121582,38.498046875,51.99634552001953,23.09327697753906,29.08198356628418,43.42134475708008,-73959467561.0,"0,798556195"
18,CAQUETÁ,2019,262363.0,143748.0,406111.0,4313452682771.4707,4085067531910.7036,,356141000000.0,78447000000.0,63993000000.0,13331000000.0,511811000000.0,47584000000.0,47584000000.0,30862000000.0,277694000000.0,24298000000.0,464227000000.0,-155671000000.0,38.32685534764619,30.5620231628418,33.66397094726562,57.22116851806641,27.30537223815918,37.39384460449219,43.81475448608398,-73959467561.0,"0,798556195"
18,CAQUETÁ,2020,266465.0,144102.0,410567.0,4170644755381.6836,3952202480246.9316,,376400000000.0,67306000000.0,51091000000.0,12896000000.0,466390000000.0,42838000000.0,42838000000.0,24468000000.0,309094000000.0,39851000000.0,423552000000.0,-89990000000.0,40.6101374972511,30.56472396850586,37.85113906860352,56.80839920043945,29.86567497253418,42.85860443115234,45.71228408813477,-73959467561.0,"0,798556195"
18,CAQUETÁ,2021,269688.0,145259.0,414947.0,4778328501184.28,4513629337759.703,2321000000.0,403190000000.0,89557000000.0,64566000000.0,21189000000.0,409920000000.0,48901000000.0,48849000000.0,40656000000.0,313633000000.0,36163000000.0,361019000000.0,-6730000000.0,41.11333031176628,31.34020805358887,38.12668228149414,57.17995452880859,30.07476043701172,48.19076156616211,41.76761627197266,-73959467561.0,"0,798556195"
18,CAQUETÁ,2022,272442.0,146282.0,418724.0,5585770766351.537,5226394371895.532,4285000000.0,421496000000.0,100031000000.0,68850000000.0,30078000000.0,460011000000.0,56145000000.0,55842000000.0,43887000000.0,321465000000.0,44608000000.0,403866000000.0,-38515000000.0,42.60731818205539,31.67559623718262,39.32269287109375,60.68510437011719,31.35898590087891,47.35340118408203,45.24812698364258,-73959467561.0,"0,798556195"
18,CAQUETÁ,2023,274985.0,147286.0,422271.0,6250433809661.449,5872330366373.587,5803000000.0,421756000000.0,105955000000.0,77392000000.0,27447000000.0,461250000000.0,67399000000.0,66558000000.0,38556000000.0,315801000000.0,4549000000.0,393851000000.0,-39493000000.0,41.9857276503773,32.06491470336914,41.21612930297852,60.85249710083008,30.17726898193359,40.84318923950195,46.7603645324707,-73959467561.0,"0,798556195"
18,CAQUETÁ,2024,277433.0,148394.0,425827.0,6831025788023.121,6433940677876.071,5230000000.0,521651000000.0,109071000000.0,76705000000.0,31243000000.0,536668000000.0,71922000000.0,71180000000.0,37149000000.0,412580000000.0,9212000000.0,464747000000.0,-15017000000.0,42.41474366228358,31.88808250427246,41.91614151000977,63.40954208374023,31.7132682800293,40.23490142822266,45.3265266418457,-73959467561.0,"0,798556195"
19,CAUCA,2018,545909.0,918593.0,1464502.0,17478959533504.326,15841435500670.873,13739000000.0,1180053000000.0,177993000000.0,102817000000.0,72822000000.0,1154555000000.0,92915000000.0,92183000000.0,85078000000.0,1002059000000.0,160964000000.0,1061640000000.0,25497000000.0,42.13936962304231,30.55213356018066,47.78886032104492,48.2596549987793,33.93730926513672,36.70768737792969,55.590576171875,-76824232828.0,2396833887
19,CAUCA,2019,552173.0,935204.0,1487377.0,18755358542324.72,16958424779937.42,9218000000.0,1173315000000.0,194849000000.0,122075000000.0,71739000000.0,1280291000000.0,106819000000.0,106368000000.0,88029000000.0,978466000000.0,9203000000.0,1173472000000.0,-106976000000.0,43.71022136746723,32.80619049072266,45.03236770629883,54.22344970703125,37.66007995605469,38.65509796142578,53.8841438293457,-76824232828.0,2396833887
19,CAUCA,2020,558754.0,952150.0,1510904.0,18193667869684.934,16573643084023.617,5694000000.0,1257895000000.0,201973000000.0,114396000000.0,73348000000.0,1284413000000.0,86757000000.0,86513000000.0,115216000000.0,1055922000000.0,43925000000.0,1197657000000.0,-26519000000.0,45.59832133750859,32.39057540893555,45.20130920410156,54.96487045288086,43.59161376953125,42.37579727172852,55.06576919555664,-76824232828.0,2396833887
19,CAUCA,2021,564439.0,967495.0,1531934.0,21449465903985.516,19380109067634.227,20240000000.0,1445698000000.0,241487000000.0,135031000000.0,105603000000.0,1369859000000.0,103280000000.0,103235000000.0,138207000000.0,1204211000000.0,51021000000.0,1266579000000.0,75839000000.0,46.20145989446377,32.96482086181641,48.71050643920898,55.46353149414062,41.30107879638672,43.68609237670898,55.08273315429688,-76824232828.0,2396833887
19,CAUCA,2022,568596.0,981263.0,1549859.0,26176240628018.96,23428922756599.41,32348000000.0,1460407000000.0,263703000000.0,148387000000.0,114219000000.0,1444574000000.0,116775000000.0,115403000000.0,146928000000.0,1196704000000.0,57449000000.0,1327799000000.0,15832000000.0,46.40748857674025,33.12374877929688,50.5342903137207,57.15291595458984,42.92631530761719,41.18240356445312,53.52526092529297,-76824232828.0,2396833887
19,CAUCA,2023,571716.0,994029.0,1565745.0,28537042539022.547,25732161330740.05,35566000000.0,1558820000000.0,269104000000.0,148586000000.0,119385000000.0,1590797000000.0,139713000000.0,136277000000.0,129391000000.0,1289716000000.0,19040000000.0,1451084000000.0,-31978000000.0,48.02259132979165,33.28153228759766,50.93054962158203,64.95632934570312,44.6316032409668,39.13262939453125,55.20290374755859,-76824232828.0,2396833887
19,CAUCA,2024,575275.0,1007820.0,1583095.0,31102858612446.42,28156136597756.805,31823000000.0,1939165000000.0,286732000000.0,164768000000.0,120787000000.0,1891434000000.0,143232000000.0,139895000000.0,143500000000.0,1652433000000.0,85968000000.0,1748202000000.0,47731000000.0,48.62803927592411,33.52948379516602,50.50240707397461,65.93404388427734,46.09169769287109,40.86824417114258,54.84235763549805,-76824232828.0,2396833887
20,CESAR,2018,903376.0,297213.0,1200589.0,21262810486090.59,20609125555524.46,128594000000.0,1005649000000.0,168172000000.0,131438000000.0,22878000000.0,912284000000.0,87714000000.0,82003000000.0,80458000000.0,837476000000.0,311267000000.0,824570000000.0,93365000000.0,44.93509660254124,36.81255722045898,47.84350204467773,56.59505081176758,25.58981895446777,40.39607620239258,62.37357711791992,-73517831544.0,953665993
20,CESAR,2019,939403.0,311772.0,1251175.0,20724528497966.64,20017216239462.023,110469000000.0,989262000000.0,176890000000.0,144157000000.0,31736000000.0,1121609000000.0,91110000000.0,86380000000.0,85780000000.0,812372000000.0,144919000000.0,1030498000000.0,-132346000000.0,45.16609651828934,39.08152008056641,45.36847305297852,57.1753044128418,25.12906265258789,46.18222808837891,58.05998992919922,-73517831544.0,953665993
20,CESAR,2020,979793.0,327970.0,1307763.0,17710496387355.234,17109545642913.988,103002000000.0,894739000000.0,154079000000.0,115215000000.0,37429000000.0,961167000000.0,84466000000.0,80744000000.0,69613000000.0,740660000000.0,139463000000.0,876701000000.0,-66428000000.0,46.36379337022876,38.90165710449219,44.99844360351562,53.65063095092773,28.3593807220459,51.14198684692383,61.13066101074219,-73517831544.0,953665993
20,CESAR,2021,1010095.0,337351.0,1347446.0,23309935413145.688,22536488630794.375,80823000000.0,900884000000.0,189588000000.0,145592000000.0,42925000000.0,1022453000000.0,88587000000.0,87429000000.0,101001000000.0,711296000000.0,15914000000.0,933866000000.0,-121569000000.0,46.46688638429208,39.83935165405273,44.99478912353516,53.85490417480469,31.40153884887695,46.76317596435547,61.94755935668945,-73517831544.0,953665993
20,CESAR,2022,1034519.0,344760.0,1379279.0,39132730014453.61,38072210093696.14,66685000000.0,1232402000000.0,241918000000.0,170013000000.0,70819000000.0,1851379000000.0,100134000000.0,96338000000.0,141783000000.0,990484000000.0,285665000000.0,1751244000000.0,-618977000000.0,46.06949660838588,40.58712768554688,46.01125335693359,62.50631332397461,29.19163131713867,41.55700302124023,56.56364822387695,-73517831544.0,953665993
20,CESAR,2023,1058250.0,351897.0,1410147.0,34820880659655.246,33710329005679.77,90902000000.0,1136999000000.0,320365000000.0,221033000000.0,98338000000.0,1921581000000.0,118519000000.0,107761000000.0,201846000000.0,816634000000.0,79366000000.0,1803063000000.0,-784582000000.0,46.0572515873227,41.10172271728516,45.26030731201172,62.81393432617188,28.56739044189453,38.18191146850586,60.41823959350586,-73517831544.0,953665993
20,CESAR,2024,1081709.0,358775.0,1440484.0,31092175529004.688,29922170062008.277,106628000000.0,1900516000000.0,293817000000.0,197634000000.0,95109000000.0,2386087000000.0,138794000000.0,122363000000.0,155024000000.0,1606698000000.0,706105000000.0,2247293000000.0,-485571000000.0,46.41915627386015,41.47788619995117,48.32467269897461,62.72687530517578,30.1594352722168,39.2093620300293,56.61670684814453,-73517831544.0,953665993
23,CÓRDOBA,2018,937313.0,847441.0,1784754.0,16800140085140.14,15662432347181.254,47269000000.0,1235975000000.0,215969000000.0,206316000000.0,6883000000.0,1185231000000.0,127960000000.0,124270000000.0,88010000000.0,1020005000000.0,187366000000.0,1057271000000.0,50744000000.0,48.45409425658781,38.79534530639648,52.31111526489258,54.3817024230957,29.7142391204834,59.09067535400391,56.43149185180664,-75792008718.0,8358549754
23,CÓRDOBA,2019,954382.0,866857.0,1821239.0,18278689972722.098,17044181202883.715,61743000000.0,1195718000000.0,218194000000.0,208149000000.0,8081000000.0,1221644000000.0,128143000000.0,123412000000.0,90051000000.0,977525000000.0,60654000000.0,1093501000000.0,-25925000000.0,51.64201750388795,40.44649124145508,50.65325546264648,58.29807662963867,37.15466690063477,65.62358856201172,57.67602157592773,-75792008718.0,8358549754
23,CÓRDOBA,2020,972571.0,887239.0,1859810.0,17892891361562.758,16790902510392.807,54084000000.0,1240016000000.0,196939000000.0,186515000000.0,5408000000.0,1157714000000.0,113031000000.0,109524000000.0,83908000000.0,1043078000000.0,74081000000.0,1044683000000.0,82302000000.0,53.03708315712228,39.2258415222168,51.43487930297852,59.09992599487305,38.13514709472656,70.50672149658203,59.81998443603516,-75792008718.0,8358549754
23,CÓRDOBA,2021,989322.0,901540.0,1890862.0,21115982981779.363,19734287961445.87,88182000000.0,1340629000000.0,259250000000.0,247625000000.0,8449000000.0,1379095000000.0,125031000000.0,122021000000.0,134219000000.0,1081379000000.0,121604000000.0,1254064000000.0,-38466000000.0,53.08106451939696,40.87548446655273,50.0875129699707,59.6910400390625,35.82414627075195,74.330810546875,57.67739486694336,-75792008718.0,8358549754
23,CÓRDOBA,2022,1003942.0,913800.0,1917742.0,25760156984972.438,23994298213282.754,152746000000.0,1535278000000.0,314996000000.0,289201000000.0,25375000000.0,1677201000000.0,192129000000.0,180643000000.0,122867000000.0,1220283000000.0,160375000000.0,1485072000000.0,-141923000000.0,52.3989065676752,41.58844757080078,50.60084915161133,58.92877197265625,33.51619338989258,74.29303741455078,55.46613693237305,-75792008718.0,8358549754
