nombre_departamento;nombre_entidad;anio;grupo_edad;hombres;mujeres
BOLÍVAR;REGIDOR;2042;80-84;57.0;56.0
BOLÍVAR;REGIDOR;2042;85-89;31.0;33.0
BOLÍVAR;REGIDOR;2042;90-94;13.0;18.0
BOLÍVAR;REGIDOR;2042;95-99;9.0;10.0
BOLÍVAR;REGIDOR;2042;100+;1.0;0.0
BOLÍVAR;RÍO VIEJO;2018;0-4;609.0;543.0
BOLÍVAR;RÍO VIEJO;2018;5-9;610.0;539.0
BOLÍVAR;RÍO VIEJO;2018;10-14;603.0;530.0
BOLÍVAR;RÍO VIEJO;2018;15-19;510.0;475.0
BOLÍVAR;RÍO VIEJO;2018;20-24;398.0;402.0
BOLÍVAR;RÍO VIEJO;2018;25-29;352.0;357.0
BOLÍVAR;RÍO VIEJO;2018;30-34;322.0;331.0
BOLÍVAR;RÍO VIEJO;2018;35-39;323.0;315.0
BOLÍVAR;RÍO VIEJO;2018;40-44;314.0;288.0
BOLÍVAR;RÍO VIEJO;2018;45-49;311.0;260.0
BOLÍVAR;RÍO VIEJO;2018;50-54;290.0;232.0
BOLÍVAR;RÍO VIEJO;2018;55-59;252.0;195.0
BOLÍVAR;RÍO VIEJO;2018;60-64;200.0;152.0
BOLÍVAR;RÍO VIEJO;2018;65-69;168.0;116.0
BOLÍVAR;RÍO VIEJO;2018;70-74;123.0;82.0
BOLÍVAR;RÍO VIEJO;2018;75-79;95.0;68.0
BOLÍVAR;RÍO VIEJO;2018;80-84;65.0;56.0
BOLÍVAR;RÍO VIEJO;2018;85-89;35.0;34.0
BOLÍVAR;RÍO VIEJO;2018;90-94;16.0;14.0
BOLÍVAR;RÍO VIEJO;2018;95-99;9.0;8.0
BOLÍVAR;RÍO VIEJO;2018;100+;1.0;2.0
BOLÍVAR;RÍO VIEJO;2019;0-4;621.0;551.0
BOLÍVAR;RÍO VIEJO;2019;5-9;616.0;544.0
BOLÍVAR;RÍO VIEJO;2019;10-14;617.0;541.0
BOLÍVAR;RÍO VIEJO;2019;15-19;537.0;493.0
BOLÍVAR;RÍO VIEJO;2019;20-24;421.0;431.0
BOLÍVAR;RÍO VIEJO;2019;25-29;373.0;381.0
BOLÍVAR;RÍO VIEJO;2019;30-34;340.0;343.0
BOLÍVAR;RÍO VIEJO;2019;35-39;335.0;330.0
BOLÍVAR;RÍO VIEJO;2019;40-44;331.0;299.0
BOLÍVAR;RÍO VIEJO;2019;45-49;322.0;269.0
BOLÍVAR;RÍO VIEJO;2019;50-54;301.0;238.0
BOLÍVAR;RÍO VIEJO;2019;55-59;262.0;201.0
BOLÍVAR;RÍO VIEJO;2019;60-64;208.0;162.0
BOLÍVAR;RÍO VIEJO;2019;65-69;172.0;123.0
BOLÍVAR;RÍO VIEJO;2019;70-74;130.0;90.0
BOLÍVAR;RÍO VIEJO;2019;75-79;96.0;69.0
BOLÍVAR;RÍO VIEJO;2019;80-84;67.0;58.0
BOLÍVAR;RÍO VIEJO;2019;85-89;34.0;36.0
BOLÍVAR;RÍO VIEJO;2019;90-94;15.0;16.0
BOLÍVAR;RÍO VIEJO;2019;95-99;7.0;7.0
BOLÍVAR;RÍO VIEJO;2019;100+;0.0;2.0
BOLÍVAR;RÍO VIEJO;2020;0-4;635.0;563.0
BOLÍVAR;RÍO VIEJO;2020;5-9;628.0;555.0
BOLÍVAR;RÍO VIEJO;2020;10-14;631.0;552.0
BOLÍVAR;RÍO VIEJO;2020;15-19;567.0;518.0
BOLÍVAR;RÍO VIEJO;2020;20-24;450.0;454.0
BOLÍVAR;RÍO VIEJO;2020;25-29;395.0;405.0
BOLÍVAR;RÍO VIEJO;2020;30-34;361.0;363.0
BOLÍVAR;RÍO VIEJO;2020;35-39;350.0;343.0
BOLÍVAR;RÍO VIEJO;2020;40-44;348.0;314.0
BOLÍVAR;RÍO VIEJO;2020;45-49;331.0;277.0
BOLÍVAR;RÍO VIEJO;2020;50-54;307.0;248.0
BOLÍVAR;RÍO VIEJO;2020;55-59;270.0;212.0
BOLÍVAR;RÍO VIEJO;2020;60-64;222.0;168.0
BOLÍVAR;RÍO VIEJO;2020;65-69;176.0;128.0
BOLÍVAR;RÍO VIEJO;2020;70-74;136.0;95.0
BOLÍVAR;RÍO VIEJO;2020;75-79;96.0;72.0
BOLÍVAR;RÍO VIEJO;2020;80-84;69.0;61.0
BOLÍVAR;RÍO VIEJO;2020;85-89;36.0;38.0
BOLÍVAR;RÍO VIEJO;2020;90-94;13.0;15.0
BOLÍVAR;RÍO VIEJO;2020;95-99;8.0;10.0
BOLÍVAR;RÍO VIEJO;2020;100+;1.0;1.0
BOLÍVAR;RÍO VIEJO;2021;0-4;635.0;560.0
BOLÍVAR;RÍO VIEJO;2021;5-9;633.0;559.0
BOLÍVAR;RÍO VIEJO;2021;10-14;632.0;554.0
BOLÍVAR;RÍO VIEJO;2021;15-19;585.0;530.0
BOLÍVAR;RÍO VIEJO;2021;20-24;475.0;476.0
BOLÍVAR;RÍO VIEJO;2021;25-29;409.0;418.0
BOLÍVAR;RÍO VIEJO;2021;30-34;375.0;375.0
BOLÍVAR;RÍO VIEJO;2021;35-39;359.0;352.0
BOLÍVAR;RÍO VIEJO;2021;40-44;360.0;327.0
BOLÍVAR;RÍO VIEJO;2021;45-49;342.0;286.0
BOLÍVAR;RÍO VIEJO;2021;50-54;317.0;251.0
BOLÍVAR;RÍO VIEJO;2021;55-59;278.0;220.0
BOLÍVAR;RÍO VIEJO;2021;60-64;231.0;176.0
BOLÍVAR;RÍO VIEJO;2021;65-69;181.0;135.0
BOLÍVAR;RÍO VIEJO;2021;70-74;142.0;100.0
BOLÍVAR;RÍO VIEJO;2021;75-79;99.0;74.0
BOLÍVAR;RÍO VIEJO;2021;80-84;68.0;62.0
BOLÍVAR;RÍO VIEJO;2021;85-89;34.0;37.0
BOLÍVAR;RÍO VIEJO;2021;90-94;15.0;15.0
BOLÍVAR;RÍO VIEJO;2021;95-99;8.0;7.0
BOLÍVAR;RÍO VIEJO;2021;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2022;0-4;629.0;556.0
BOLÍVAR;RÍO VIEJO;2022;5-9;633.0;558.0
BOLÍVAR;RÍO VIEJO;2022;10-14;631.0;552.0
BOLÍVAR;RÍO VIEJO;2022;15-19;598.0;541.0
BOLÍVAR;RÍO VIEJO;2022;20-24;497.0;492.0
BOLÍVAR;RÍO VIEJO;2022;25-29;420.0;430.0
BOLÍVAR;RÍO VIEJO;2022;30-34;388.0;385.0
BOLÍVAR;RÍO VIEJO;2022;35-39;367.0;358.0
BOLÍVAR;RÍO VIEJO;2022;40-44;372.0;337.0
BOLÍVAR;RÍO VIEJO;2022;45-49;351.0;293.0
BOLÍVAR;RÍO VIEJO;2022;50-54;325.0;256.0
BOLÍVAR;RÍO VIEJO;2022;55-59;284.0;223.0
BOLÍVAR;RÍO VIEJO;2022;60-64;240.0;183.0
BOLÍVAR;RÍO VIEJO;2022;65-69;185.0;139.0
BOLÍVAR;RÍO VIEJO;2022;70-74;148.0;106.0
BOLÍVAR;RÍO VIEJO;2022;75-79;100.0;78.0
BOLÍVAR;RÍO VIEJO;2022;80-84;71.0;63.0
BOLÍVAR;RÍO VIEJO;2022;85-89;35.0;37.0
BOLÍVAR;RÍO VIEJO;2022;90-94;13.0;16.0
BOLÍVAR;RÍO VIEJO;2022;95-99;6.0;7.0
BOLÍVAR;RÍO VIEJO;2022;100+;1.0;0.0
BOLÍVAR;RÍO VIEJO;2023;0-4;623.0;549.0
BOLÍVAR;RÍO VIEJO;2023;5-9;634.0;559.0
BOLÍVAR;RÍO VIEJO;2023;10-14;625.0;550.0
BOLÍVAR;RÍO VIEJO;2023;15-19;606.0;547.0
BOLÍVAR;RÍO VIEJO;2023;20-24;515.0;501.0
BOLÍVAR;RÍO VIEJO;2023;25-29;429.0;443.0
BOLÍVAR;RÍO VIEJO;2023;30-34;402.0;398.0
BOLÍVAR;RÍO VIEJO;2023;35-39;379.0;364.0
BOLÍVAR;RÍO VIEJO;2023;40-44;381.0;346.0
BOLÍVAR;RÍO VIEJO;2023;45-49;359.0;302.0
BOLÍVAR;RÍO VIEJO;2023;50-54;328.0;263.0
BOLÍVAR;RÍO VIEJO;2023;55-59;290.0;229.0
BOLÍVAR;RÍO VIEJO;2023;60-64;248.0;189.0
BOLÍVAR;RÍO VIEJO;2023;65-69;192.0;144.0
BOLÍVAR;RÍO VIEJO;2023;70-74;149.0;109.0
BOLÍVAR;RÍO VIEJO;2023;75-79;103.0;80.0
BOLÍVAR;RÍO VIEJO;2023;80-84;71.0;64.0
BOLÍVAR;RÍO VIEJO;2023;85-89;36.0;39.0
BOLÍVAR;RÍO VIEJO;2023;90-94;14.0;16.0
BOLÍVAR;RÍO VIEJO;2023;95-99;5.0;10.0
BOLÍVAR;RÍO VIEJO;2023;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2024;0-4;618.0;548.0
BOLÍVAR;RÍO VIEJO;2024;5-9;632.0;553.0
BOLÍVAR;RÍO VIEJO;2024;10-14;627.0;547.0
BOLÍVAR;RÍO VIEJO;2024;15-19;614.0;547.0
BOLÍVAR;RÍO VIEJO;2024;20-24;527.0;511.0
BOLÍVAR;RÍO VIEJO;2024;25-29;441.0;452.0
BOLÍVAR;RÍO VIEJO;2024;30-34;413.0;411.0
BOLÍVAR;RÍO VIEJO;2024;35-39;386.0;370.0
BOLÍVAR;RÍO VIEJO;2024;40-44;389.0;353.0
BOLÍVAR;RÍO VIEJO;2024;45-49;372.0;312.0
BOLÍVAR;RÍO VIEJO;2024;50-54;335.0;267.0
BOLÍVAR;RÍO VIEJO;2024;55-59;298.0;230.0
BOLÍVAR;RÍO VIEJO;2024;60-64;256.0;197.0
BOLÍVAR;RÍO VIEJO;2024;65-69;201.0;151.0
BOLÍVAR;RÍO VIEJO;2024;70-74;155.0;114.0
BOLÍVAR;RÍO VIEJO;2024;75-79;109.0;84.0
BOLÍVAR;RÍO VIEJO;2024;80-84;71.0;64.0
BOLÍVAR;RÍO VIEJO;2024;85-89;36.0;40.0
BOLÍVAR;RÍO VIEJO;2024;90-94;15.0;15.0
BOLÍVAR;RÍO VIEJO;2024;95-99;7.0;9.0
BOLÍVAR;RÍO VIEJO;2024;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2025;0-4;617.0;546.0
BOLÍVAR;RÍO VIEJO;2025;5-9;628.0;549.0
BOLÍVAR;RÍO VIEJO;2025;10-14;623.0;547.0
BOLÍVAR;RÍO VIEJO;2025;15-19;616.0;548.0
BOLÍVAR;RÍO VIEJO;2025;20-24;543.0;521.0
BOLÍVAR;RÍO VIEJO;2025;25-29;457.0;468.0
BOLÍVAR;RÍO VIEJO;2025;30-34;424.0;424.0
BOLÍVAR;RÍO VIEJO;2025;35-39;395.0;378.0
BOLÍVAR;RÍO VIEJO;2025;40-44;396.0;358.0
BOLÍVAR;RÍO VIEJO;2025;45-49;385.0;323.0
BOLÍVAR;RÍO VIEJO;2025;50-54;342.0;272.0
BOLÍVAR;RÍO VIEJO;2025;55-59;302.0;236.0
BOLÍVAR;RÍO VIEJO;2025;60-64;264.0;205.0
BOLÍVAR;RÍO VIEJO;2025;65-69;209.0;159.0
BOLÍVAR;RÍO VIEJO;2025;70-74;156.0;120.0
BOLÍVAR;RÍO VIEJO;2025;75-79;114.0;91.0
BOLÍVAR;RÍO VIEJO;2025;80-84;70.0;63.0
BOLÍVAR;RÍO VIEJO;2025;85-89;37.0;40.0
BOLÍVAR;RÍO VIEJO;2025;90-94;15.0;17.0
BOLÍVAR;RÍO VIEJO;2025;95-99;7.0;9.0
BOLÍVAR;RÍO VIEJO;2025;100+;1.0;1.0
BOLÍVAR;RÍO VIEJO;2026;0-4;607.0;538.0
BOLÍVAR;RÍO VIEJO;2026;5-9;622.0;544.0
BOLÍVAR;RÍO VIEJO;2026;10-14;620.0;546.0
BOLÍVAR;RÍO VIEJO;2026;15-19;615.0;545.0
BOLÍVAR;RÍO VIEJO;2026;20-24;554.0;525.0
BOLÍVAR;RÍO VIEJO;2026;25-29;469.0;479.0
BOLÍVAR;RÍO VIEJO;2026;30-34;432.0;433.0
BOLÍVAR;RÍO VIEJO;2026;35-39;405.0;386.0
BOLÍVAR;RÍO VIEJO;2026;40-44;403.0;363.0
BOLÍVAR;RÍO VIEJO;2026;45-49;394.0;333.0
BOLÍVAR;RÍO VIEJO;2026;50-54;348.0;278.0
BOLÍVAR;RÍO VIEJO;2026;55-59;310.0;239.0
BOLÍVAR;RÍO VIEJO;2026;60-64;273.0;209.0
BOLÍVAR;RÍO VIEJO;2026;65-69;220.0;165.0
BOLÍVAR;RÍO VIEJO;2026;70-74;158.0;121.0
BOLÍVAR;RÍO VIEJO;2026;75-79;119.0;93.0
BOLÍVAR;RÍO VIEJO;2026;80-84;72.0;67.0
BOLÍVAR;RÍO VIEJO;2026;85-89;39.0;40.0
BOLÍVAR;RÍO VIEJO;2026;90-94;17.0;16.0
BOLÍVAR;RÍO VIEJO;2026;95-99;8.0;7.0
BOLÍVAR;RÍO VIEJO;2026;100+;0.0;1.0
BOLÍVAR;RÍO VIEJO;2027;0-4;602.0;531.0
BOLÍVAR;RÍO VIEJO;2027;5-9;613.0;534.0
BOLÍVAR;RÍO VIEJO;2027;10-14;620.0;542.0
BOLÍVAR;RÍO VIEJO;2027;15-19;605.0;539.0
BOLÍVAR;RÍO VIEJO;2027;20-24;561.0;528.0
BOLÍVAR;RÍO VIEJO;2027;25-29;484.0;489.0
BOLÍVAR;RÍO VIEJO;2027;30-34;440.0;442.0
BOLÍVAR;RÍO VIEJO;2027;35-39;416.0;398.0
BOLÍVAR;RÍO VIEJO;2027;40-44;409.0;368.0
BOLÍVAR;RÍO VIEJO;2027;45-49;403.0;339.0
BOLÍVAR;RÍO VIEJO;2027;50-54;357.0;285.0
BOLÍVAR;RÍO VIEJO;2027;55-59;315.0;241.0
BOLÍVAR;RÍO VIEJO;2027;60-64;274.0;213.0
BOLÍVAR;RÍO VIEJO;2027;65-69;226.0;173.0
BOLÍVAR;RÍO VIEJO;2027;70-74;167.0;124.0
BOLÍVAR;RÍO VIEJO;2027;75-79;121.0;99.0
BOLÍVAR;RÍO VIEJO;2027;80-84;71.0;70.0
BOLÍVAR;RÍO VIEJO;2027;85-89;37.0;43.0
BOLÍVAR;RÍO VIEJO;2027;90-94;13.0;17.0
BOLÍVAR;RÍO VIEJO;2027;95-99;7.0;6.0
BOLÍVAR;RÍO VIEJO;2027;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2028;0-4;592.0;525.0
BOLÍVAR;RÍO VIEJO;2028;5-9;600.0;528.0
BOLÍVAR;RÍO VIEJO;2028;10-14;616.0;542.0
BOLÍVAR;RÍO VIEJO;2028;15-19;604.0;537.0
BOLÍVAR;RÍO VIEJO;2028;20-24;569.0;529.0
BOLÍVAR;RÍO VIEJO;2028;25-29;497.0;497.0
BOLÍVAR;RÍO VIEJO;2028;30-34;447.0;450.0
BOLÍVAR;RÍO VIEJO;2028;35-39;429.0;407.0
BOLÍVAR;RÍO VIEJO;2028;40-44;417.0;373.0
BOLÍVAR;RÍO VIEJO;2028;45-49;413.0;348.0
BOLÍVAR;RÍO VIEJO;2028;50-54;365.0;293.0
BOLÍVAR;RÍO VIEJO;2028;55-59;322.0;249.0
BOLÍVAR;RÍO VIEJO;2028;60-64;282.0;217.0
BOLÍVAR;RÍO VIEJO;2028;65-69;234.0;176.0
BOLÍVAR;RÍO VIEJO;2028;70-74;171.0;129.0
BOLÍVAR;RÍO VIEJO;2028;75-79;126.0;103.0
BOLÍVAR;RÍO VIEJO;2028;80-84;77.0;73.0
BOLÍVAR;RÍO VIEJO;2028;85-89;37.0;42.0
BOLÍVAR;RÍO VIEJO;2028;90-94;16.0;15.0
BOLÍVAR;RÍO VIEJO;2028;95-99;5.0;6.0
BOLÍVAR;RÍO VIEJO;2028;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2029;0-4;582.0;516.0
BOLÍVAR;RÍO VIEJO;2029;5-9;595.0;521.0
BOLÍVAR;RÍO VIEJO;2029;10-14;612.0;536.0
BOLÍVAR;RÍO VIEJO;2029;15-19;597.0;532.0
BOLÍVAR;RÍO VIEJO;2029;20-24;571.0;529.0
BOLÍVAR;RÍO VIEJO;2029;25-29;514.0;502.0
BOLÍVAR;RÍO VIEJO;2029;30-34;455.0;458.0
BOLÍVAR;RÍO VIEJO;2029;35-39;441.0;418.0
BOLÍVAR;RÍO VIEJO;2029;40-44;428.0;379.0
BOLÍVAR;RÍO VIEJO;2029;45-49;422.0;355.0
BOLÍVAR;RÍO VIEJO;2029;50-54;376.0;300.0
BOLÍVAR;RÍO VIEJO;2029;55-59;325.0;252.0
BOLÍVAR;RÍO VIEJO;2029;60-64;286.0;222.0
BOLÍVAR;RÍO VIEJO;2029;65-69;243.0;185.0
BOLÍVAR;RÍO VIEJO;2029;70-74;177.0;136.0
BOLÍVAR;RÍO VIEJO;2029;75-79;126.0;108.0
BOLÍVAR;RÍO VIEJO;2029;80-84;80.0;78.0
BOLÍVAR;RÍO VIEJO;2029;85-89;40.0;44.0
BOLÍVAR;RÍO VIEJO;2029;90-94;16.0;16.0
BOLÍVAR;RÍO VIEJO;2029;95-99;5.0;8.0
BOLÍVAR;RÍO VIEJO;2029;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2030;0-4;574.0;506.0
BOLÍVAR;RÍO VIEJO;2030;5-9;586.0;516.0
BOLÍVAR;RÍO VIEJO;2030;10-14;607.0;529.0
BOLÍVAR;RÍO VIEJO;2030;15-19;596.0;533.0
BOLÍVAR;RÍO VIEJO;2030;20-24;571.0;528.0
BOLÍVAR;RÍO VIEJO;2030;25-29;523.0;509.0
BOLÍVAR;RÍO VIEJO;2030;30-34;465.0;469.0
BOLÍVAR;RÍO VIEJO;2030;35-39;450.0;429.0
BOLÍVAR;RÍO VIEJO;2030;40-44;437.0;386.0
BOLÍVAR;RÍO VIEJO;2030;45-49;429.0;359.0
BOLÍVAR;RÍO VIEJO;2030;50-54;388.0;310.0
BOLÍVAR;RÍO VIEJO;2030;55-59;327.0;256.0
BOLÍVAR;RÍO VIEJO;2030;60-64;293.0;228.0
BOLÍVAR;RÍO VIEJO;2030;65-69;249.0;187.0
BOLÍVAR;RÍO VIEJO;2030;70-74;185.0;144.0
BOLÍVAR;RÍO VIEJO;2030;75-79;131.0;110.0
BOLÍVAR;RÍO VIEJO;2030;80-84;83.0;81.0
BOLÍVAR;RÍO VIEJO;2030;85-89;41.0;46.0
BOLÍVAR;RÍO VIEJO;2030;90-94;15.0;18.0
BOLÍVAR;RÍO VIEJO;2030;95-99;4.0;9.0
BOLÍVAR;RÍO VIEJO;2030;100+;0.0;1.0
BOLÍVAR;RÍO VIEJO;2031;0-4;565.0;498.0
BOLÍVAR;RÍO VIEJO;2031;5-9;582.0;507.0
BOLÍVAR;RÍO VIEJO;2031;10-14;600.0;522.0
BOLÍVAR;RÍO VIEJO;2031;15-19;592.0;529.0
BOLÍVAR;RÍO VIEJO;2031;20-24;568.0;524.0
BOLÍVAR;RÍO VIEJO;2031;25-29;532.0;510.0
BOLÍVAR;RÍO VIEJO;2031;30-34;479.0;481.0
BOLÍVAR;RÍO VIEJO;2031;35-39;458.0;438.0
BOLÍVAR;RÍO VIEJO;2031;40-44;449.0;395.0
BOLÍVAR;RÍO VIEJO;2031;45-49;435.0;365.0
BOLÍVAR;RÍO VIEJO;2031;50-54;398.0;321.0
BOLÍVAR;RÍO VIEJO;2031;55-59;336.0;263.0
BOLÍVAR;RÍO VIEJO;2031;60-64;296.0;229.0
BOLÍVAR;RÍO VIEJO;2031;65-69;256.0;193.0
BOLÍVAR;RÍO VIEJO;2031;70-74;195.0;149.0
BOLÍVAR;RÍO VIEJO;2031;75-79;135.0;113.0
BOLÍVAR;RÍO VIEJO;2031;80-84;87.0;85.0
BOLÍVAR;RÍO VIEJO;2031;85-89;40.0;45.0
BOLÍVAR;RÍO VIEJO;2031;90-94;14.0;16.0
BOLÍVAR;RÍO VIEJO;2031;95-99;5.0;10.0
BOLÍVAR;RÍO VIEJO;2031;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2032;0-4;552.0;490.0
BOLÍVAR;RÍO VIEJO;2032;5-9;573.0;503.0
BOLÍVAR;RÍO VIEJO;2032;10-14;590.0;513.0
BOLÍVAR;RÍO VIEJO;2032;15-19;589.0;528.0
BOLÍVAR;RÍO VIEJO;2032;20-24;564.0;522.0
BOLÍVAR;RÍO VIEJO;2032;25-29;541.0;514.0
BOLÍVAR;RÍO VIEJO;2032;30-34;493.0;492.0
BOLÍVAR;RÍO VIEJO;2032;35-39;466.0;446.0
BOLÍVAR;RÍO VIEJO;2032;40-44;461.0;406.0
BOLÍVAR;RÍO VIEJO;2032;45-49;442.0;368.0
BOLÍVAR;RÍO VIEJO;2032;50-54;408.0;330.0
BOLÍVAR;RÍO VIEJO;2032;55-59;341.0;268.0
BOLÍVAR;RÍO VIEJO;2032;60-64;305.0;231.0
BOLÍVAR;RÍO VIEJO;2032;65-69;260.0;198.0
BOLÍVAR;RÍO VIEJO;2032;70-74;202.0;154.0
BOLÍVAR;RÍO VIEJO;2032;75-79;140.0;116.0
BOLÍVAR;RÍO VIEJO;2032;80-84;93.0;91.0
BOLÍVAR;RÍO VIEJO;2032;85-89;41.0;47.0
BOLÍVAR;RÍO VIEJO;2032;90-94;15.0;18.0
BOLÍVAR;RÍO VIEJO;2032;95-99;6.0;8.0
BOLÍVAR;RÍO VIEJO;2032;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2033;0-4;541.0;482.0
BOLÍVAR;RÍO VIEJO;2033;5-9;565.0;496.0
BOLÍVAR;RÍO VIEJO;2033;10-14;581.0;501.0
BOLÍVAR;RÍO VIEJO;2033;15-19;589.0;524.0
BOLÍVAR;RÍO VIEJO;2033;20-24;560.0;518.0
BOLÍVAR;RÍO VIEJO;2033;25-29;544.0;516.0
BOLÍVAR;RÍO VIEJO;2033;30-34;506.0;495.0
BOLÍVAR;RÍO VIEJO;2033;35-39;471.0;453.0
BOLÍVAR;RÍO VIEJO;2033;40-44;471.0;414.0
BOLÍVAR;RÍO VIEJO;2033;45-49;450.0;373.0
BOLÍVAR;RÍO VIEJO;2033;50-54;418.0;334.0
BOLÍVAR;RÍO VIEJO;2033;55-59;350.0;277.0
BOLÍVAR;RÍO VIEJO;2033;60-64;308.0;236.0
BOLÍVAR;RÍO VIEJO;2033;65-69;264.0;202.0
BOLÍVAR;RÍO VIEJO;2033;70-74;211.0;160.0
BOLÍVAR;RÍO VIEJO;2033;75-79;145.0;122.0
BOLÍVAR;RÍO VIEJO;2033;80-84;92.0;92.0
BOLÍVAR;RÍO VIEJO;2033;85-89;44.0;47.0
BOLÍVAR;RÍO VIEJO;2033;90-94;19.0;20.0
BOLÍVAR;RÍO VIEJO;2033;95-99;5.0;8.0
BOLÍVAR;RÍO VIEJO;2033;100+;1.0;0.0
BOLÍVAR;RÍO VIEJO;2034;0-4;534.0;472.0
BOLÍVAR;RÍO VIEJO;2034;5-9;557.0;486.0
BOLÍVAR;RÍO VIEJO;2034;10-14;573.0;502.0
BOLÍVAR;RÍO VIEJO;2034;15-19;583.0;519.0
BOLÍVAR;RÍO VIEJO;2034;20-24;557.0;512.0
BOLÍVAR;RÍO VIEJO;2034;25-29;549.0;516.0
BOLÍVAR;RÍO VIEJO;2034;30-34;520.0;505.0
BOLÍVAR;RÍO VIEJO;2034;35-39;482.0;462.0
BOLÍVAR;RÍO VIEJO;2034;40-44;482.0;425.0
BOLÍVAR;RÍO VIEJO;2034;45-49;461.0;378.0
BOLÍVAR;RÍO VIEJO;2034;50-54;426.0;341.0
BOLÍVAR;RÍO VIEJO;2034;55-59;361.0;284.0
BOLÍVAR;RÍO VIEJO;2034;60-64;311.0;240.0
BOLÍVAR;RÍO VIEJO;2034;65-69;272.0;205.0
BOLÍVAR;RÍO VIEJO;2034;70-74;215.0;164.0
BOLÍVAR;RÍO VIEJO;2034;75-79;148.0;127.0
BOLÍVAR;RÍO VIEJO;2034;80-84;93.0;96.0
BOLÍVAR;RÍO VIEJO;2034;85-89;46.0;53.0
BOLÍVAR;RÍO VIEJO;2034;90-94;16.0;19.0
BOLÍVAR;RÍO VIEJO;2034;95-99;6.0;8.0
BOLÍVAR;RÍO VIEJO;2034;100+;0.0;0.0
BOLÍVAR;RÍO VIEJO;2035;0-4;523.0;463.0
BOLÍVAR;RÍO VIEJO;2035;5-9;548.0;480.0
BOLÍVAR;RÍO VIEJO;2035;10-14;566.0;496.0
BOLÍVAR;RÍO VIEJO;2035;15-19;577.0;512.0
BOLÍVAR;RÍO VIEJO;2035;20-24;553.0;511.0
BOLÍVAR;RÍO VIEJO;2035;25-29;548.0;514.0
BOLÍVAR;RÍO VIEJO;2035;30-34;531.0;511.0
BOLÍVAR;RÍO VIEJO;2035;35-39;491.0;474.0
BOLÍVAR;RÍO VIEJO;2035;40-44;491.0;435.0
BOLÍVAR;RÍO VIEJO;2035;45-49;469.0;387.0
BOLÍVAR;RÍO VIEJO;2035;50-54;430.0;345.0
BOLÍVAR;RÍO VIEJO;2035;55-59;373.0;296.0
BOLÍVAR;RÍO VIEJO;2035;60-64;317.0;243.0
BOLÍVAR;RÍO VIEJO;2035;65-69;277.0;211.0
BOLÍVAR;RÍO VIEJO;2035;70-74;222.0;168.0
BOLÍVAR;RÍO VIEJO;2035;75-79;157.0;132.0
BOLÍVAR;RÍO VIEJO;2035;80-84;97.0;100.0
BOLÍVAR;RÍO VIEJO;2035;85-89;48.0;57.0
BOLÍVAR;RÍO VIEJO;2035;90-94;16.0;19.0
BOLÍVAR;RÍO VIEJO;2035;95-99;4.0;6.0
BOLÍVAR;RÍO VIEJO;2035;100+;0.0;1.0
BOLÍVAR;RÍO VIEJO;2036;0-4;514.0;455.0
BOLÍVAR;RÍO VIEJO;2036;5-9;538.0;470.0
BOLÍVAR;RÍO VIEJO;2036;10-14;558.0;488.0
BOLÍVAR;RÍO VIEJO;2036;15-19;569.0;504.0
BOLÍVAR;RÍO VIEJO;2036;20-24;549.0;512.0
BOLÍVAR;RÍO VIEJO;2036;25-29;546.0;512.0
BOLÍVAR;RÍO VIEJO;2036;30-34;540.0;512.0
BOLÍVAR;RÍO VIEJO;2036;35-39;506.0;484.0
BOLÍVAR;RÍO VIEJO;2036;40-44;503.0;443.0
BOLÍVAR;RÍO VIEJO;2036;45-49;482.0;397.0
BOLÍVAR;RÍO VIEJO;2036;50-54;437.0;349.0
BOLÍVAR;RÍO VIEJO;2036;55-59;387.0;302.0
BOLÍVAR;RÍO VIEJO;2036;60-64;322.0;252.0
BOLÍVAR;RÍO VIEJO;2036;65-69;283.0;212.0
BOLÍVAR;RÍO VIEJO;2036;70-74;227.0;175.0
BOLÍVAR;RÍO VIEJO;2036;75-79;162.0;137.0
BOLÍVAR;RÍO VIEJO;2036;80-84;101.0;100.0
BOLÍVAR;RÍO VIEJO;2036;85-89;48.0;58.0
BOLÍVAR;RÍO VIEJO;2036;90-94;19.0;17.0
BOLÍVAR;RÍO VIEJO;2036;95-99;7.0;10.0
BOLÍVAR;RÍO VIEJO;2036;100+;0.0;1.0
BOLÍVAR;RÍO VIEJO;2037;0-4;505.0;448.0
BOLÍVAR;RÍO VIEJO;2037;5-9;528.0;465.0
BOLÍVAR;RÍO VIEJO;2037;10-14;551.0;481.0
BOLÍVAR;RÍO VIEJO;2037;15-19;563.0;499.0
BOLÍVAR;RÍO VIEJO;2037;20-24;546.0;507.0
BOLÍVAR;RÍO VIEJO;2037;25-29;539.0;508.0
BOLÍVAR;RÍO VIEJO;2037;30-34;550.0;516.0
