Codigo_DIVIPOLA|Departamento|Sector|Tipo_registro|Año|Estado_dato|Valor_miles_millones_COP|Unidad|Fuente
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|242.317311116448|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|251.525307672756|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|273.459418975653|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|271.715817732792|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|308.072032289062|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|335.282759950807|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|368.959669365727|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|382.723096174473|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|410.318400868344|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|437.340146264323|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|477.844061799675|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2024|Provisional|549.056469310617|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
47|Magdalena|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|598.82577316063|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|103.886793269926|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|109.230898333773|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|128.265680288853|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|174.377456959412|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|192.767777856362|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|227.768113838989|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|279.846310032667|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|338.234748299012|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|376.113769674195|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|399.340443334444|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|424.789110403197|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|418.470425059763|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|469.388108910934|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|507.350441753395|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|550.886124798914|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|568.829144411826|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|603.360006894898|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|638.285799847184|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|707.167318676237|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2024|Provisional|793.935210419305|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
50|Meta|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|867.937275649482|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|122.112546475176|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|125.866784761714|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|150.167813458852|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|178.96981659675|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|197.12331586591|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|214.529851572905|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|239.595355658209|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|269.555403332329|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|294.678190583523|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|312.149102601005|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|341.735163642138|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|339.180133382197|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|386.36347159388|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|422.701152486873|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|464.816286503682|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|483.594068962137|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|518.316528371263|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|550.542687015781|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|607.297117098931|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2024|Provisional|689.330930912478|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
52|Nariño|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|756.675383889303|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|117.230660624484|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|126.935680123504|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|155.007506004083|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|191.92236310568|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|208.587203373226|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|236.337371003335|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|265.49812283493|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|294.813134287022|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|321.505943588242|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|353.923034253219|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|370.970138683136|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|366.857216539184|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|415.6372116238|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|452.101535032645|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|500.007918067821|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|520.949365375771|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|561.664074205322|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|597.958853698529|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|658.982572910694|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2024|Provisional|753.649185405778|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
54|Norte de Santander|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|826.402678700996|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|21.8709038463002|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|23.9923777384244|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|27.7514573385403|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|34.2659673559075|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|35.3446139898431|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|39.0744281464895|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|44.0023368102092|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|47.4366924548453|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|49.1067138483076|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|56.0978766162652|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|51.7054234394531|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|50.7844151240841|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|57.6655085435415|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|63.4779151169022|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|70.5714439353201|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|72.9671413288774|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|79.1077010713022|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|83.3507137514558|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|91.1655201256594|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2024|Provisional|104.688736487084|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
86|Putumayo|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|114.783205350945|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|71.0804375004758|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|73.3775196243566|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|86.5254792726489|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|101.135823385663|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|109.323880842988|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|119.218991887689|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|130.478453287035|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|144.140658661481|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|156.846692866552|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|172.651150100982|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|186.208368172175|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|183.773662088628|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|210.205603216894|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|230.871459933119|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|257.499031928031|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|268.768471832417|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|290.689276464998|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|306.524891493971|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|337.780400344724|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2024|Provisional|382.979021000747|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
63|Quindío|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|419.476525974168|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|152.185039263839|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|161.745473547681|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|189.110613043883|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|223.598485360183|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|238.562250220077|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|268.283151403186|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|304.476740879248|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|333.354027672551|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|367.893255116787|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|411.929705783444|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|444.563381085017|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|442.882582743893|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|500.669950607483|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|545.782837854099|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|598.311612983202|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|621.888358867693|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|667.94313029816|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|705.093466767598|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|779.883608725612|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2024|Provisional|887.326984178092|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
66|Risaralda|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|971.879967993428|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|10.9354519231501|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|10.5011869695166|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|13.1566973817023|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|15.6427055059812|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|16.6031966221652|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|18.9924117777987|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|21.6660141677928|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|24.6406951512664|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|27.6276612810946|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|32.2226012094282|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|34.2911978657997|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|33.1229046378392|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|37.9367716871959|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|41.1933288800185|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|45.6794971622028|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|46.9914620196549|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|50.8611697883317|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|53.6068171386405|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|58.9857884629107|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2024|Provisional|66.444397506659|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
88|San Andrés, Providencia y Santa Catalina (Archipiélago)|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|72.6523729466702|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|379.095666669204|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|408.54176245395|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|484.178063339938|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|588.077573530198|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|654.914538634125|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|738.373883256624|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|840.954055439862|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|957.996504558136|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|1043.07309054006|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|1121.07225570388|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|1200.00711190646|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|1196.22129412597|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|1352.88161672516|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|1479.23807283894|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|1622.7892406743|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
