nombre_entidad;anio;pct_pet;fuerza_trabajo;fuerza_trabajo_potencial;desocupados;pet;fuera_fuerza_trabajo;ocupados;subocupados;poblacion_total_geih;tgp;td;to;ts
CARTAGENA DE INDIAS;2020;75.80195093691304;468.5623333333333;0.0;48.383;696.9653333333334;228.40300000000002;420.17966666666666;65.22633333333334;919.4556666666667;67.22892960721144;10.325840674346425;60.28702527528868;13.92052427033899
CARTAGENA DE INDIAS;2021;76.10959901505933;462.0643333333333;21.554;59.272;708.0293333333334;245.965;402.79266666666666;64.52633333333334;930.2760000000002;65.26062008730335;12.827650983665334;56.88926259175702;13.964794224180906
CARTAGENA DE INDIAS;2022;76.38275662311341;470.93499999999995;22.558666666666664;50.01233333333334;716.8473333333333;245.91233333333332;420.92233333333337;65.935;938.4936666666666;65.69529913854275;10.619795371618874;58.71854630135102;14.000870608470386
CARTAGENA DE INDIAS;2023;76.72108160479141;468.1178659600434;26.85580860781755;52.28288079029106;725.8773333333318;257.75946737328877;415.83498516975334;50.45317253163386;946.1249999999987;64.48994127015645;11.168742872709267;57.287225550931595;10.77787800902697
CARTAGENA DE INDIAS;2024;77.1234362677714;455.58588561786434;26.97312504086054;49.854597243246644;734.437999999996;278.8521143821352;405.7312883746185;45.8942733292181;952.2889999999979;62.03190543216266;10.942963515130408;55.24377665298101;10.073681994554422
CARTAGENA DE INDIAS;2025;77.44890792660732;481.6026296083124;33.007914947308734;68.07835338552536;742.1569999999971;260.55437039168856;413.5242762227858;45.58702372419209;958.2536666666559;64.89228419435703;14.135793536030631;55.71924487982831;9.465692444675405
MONTERÍA;2007;72.76452435913012;171.51968876;0.0;20.58632821266667;249.552;78.03231123933334;150.93336054666665;22.063576354000002;342.9583333333333;68.73104153042252;12.002312015311674;60.481727474300605;12.863582317288715
MONTERÍA;2008;73.2369576815718;184.74502508333333;0.0;24.480825269333334;252.57766666666666;67.83264158333333;160.26419981333333;23.865804306666664;344.87733333333335;73.14384819586847;13.251141814666303;63.45145314246575;12.918239230475335
MONTERÍA;2009;73.5404632809033;184.18472415;0.0;27.880825342333328;257.43133333333327;73.24660918100001;156.30389881;21.776824649666665;350.05400000000003;71.54712744757828;15.137425468372278;60.716734356346166;11.82336089497391
MONTERÍA;2010;73.79555654177884;195.28866666666667;0.0;28.352;261.61533333333335;66.32666666666667;166.93633333333332;36.45466666666667;354.51366666666667;74.64725563995994;14.517995582607627;63.809842950081915;18.66706721332182
MONTERÍA;2011;73.95030389238515;199.4573333333333;0.0;21.286333333333335;265.488;66.03066666666666;178.17066666666665;29.56866666666667;359.0086666666666;75.12856827176118;10.672123695627471;67.110628980092;14.824557298804091
MONTERÍA;2012;74.07429493024988;192.99066666666667;0.0;22.609333333333336;269.145;76.15433333333334;170.38133333333332;19.249;363.3446666666667;71.70509081226353;11.715247024035707;63.30466229479772;9.974057467373205
MONTERÍA;2013;74.25605222594979;198.5616666666667;0.0;19.930000000000003;272.99;74.42833333333333;178.63133333333334;16.804666666666666;367.63333333333327;72.73587555099698;10.037184082191091;65.4351197235552;8.463197831068433
MONTERÍA;2014;74.49202789028196;195.35833333333335;0.0;13.333333333333334;276.98966666666666;81.63133333333333;182.025;6.678666666666666;371.838;70.52910517720878;6.82506505140127;65.71544786869306;3.4186750842468956
MONTERÍA;2015;74.74581769066332;197.89866666666663;0.0;14.683;281.125;83.22633333333333;183.21533333333332;10.802;376.108;70.3952571513265;7.419453727160029;65.17219504965169;5.458349054061339
MONTERÍA;2016;74.9935374194368;193.62233333333333;0.0;16.570333333333334;285.27166666666665;91.64933333333333;177.05166666666665;11.188333333333333;380.395;67.87296319882218;8.55806923099436;62.06423117145644;5.778431207143804
